latitude,longitude,t2m
-40.0,276.25,284.29327
-40.0,277.5,284.31876
-40.0,278.75,284.24097
-40.0,280.0,284.24976
-40.0,281.25,284.1061
-40.0,282.5,284.10718
-40.0,283.75,284.02603
-40.0,285.0,283.60114
-40.0,286.25,282.8152
-40.0,287.5,277.55078
-40.0,288.75,273.08237
-40.0,290.0,274.53424
-40.0,291.25,277.14737
-40.0,292.5,278.9427
-40.0,293.75,280.99915
-40.0,295.0,281.71786
-40.0,296.25,282.0649
-40.0,297.5,282.57462
-40.0,298.75,283.0195
-40.0,300.0,282.95996
-40.0,301.25,282.47144
-40.0,302.5,281.6683
-40.0,303.75,281.2773
-40.0,305.0,282.1034
-40.0,306.25,283.4798
-40.0,307.5,284.44702
-40.0,308.75,284.9053
-40.0,310.0,285.08206
-40.0,311.25,285.11783
-40.0,312.5,284.9524
-40.0,313.75,284.7538
-40.0,315.0,284.60495
-40.0,316.25,284.4417
-40.0,317.5,284.31946
-40.0,318.75,284.27026
-40.0,320.0,284.1756
-40.0,321.25,284.04514
-40.0,322.5,283.99704
-40.0,323.75,283.88672
-40.0,325.0,283.83606
-40.0,326.25,283.75543
-40.0,327.5,283.6864
-40.0,328.75,283.76105
-40.0,330.0,283.764
-40.0,331.25,283.7725
-40.0,332.5,283.75272
-40.0,333.75,283.72946
-40.0,335.0,283.73523
-40.0,336.25,283.65726
-40.0,337.5,283.58896
-40.0,338.75,283.45517
-40.0,340.0,283.33
-40.0,341.25,283.22427
-40.0,342.5,283.13724
-40.0,343.75,283.16632
-40.0,345.0,283.19446
-40.0,346.25,283.2756
-40.0,347.5,283.32202
-40.0,348.75,283.2617
-40.0,350.0,283.22818
-40.0,351.25,283.17917
-40.0,352.5,283.15527
-40.0,353.75,283.10327
-40.0,355.0,283.06015
-40.0,356.25,283.0209
-40.0,357.5,282.95746
-40.0,358.75,282.9504
-41.25,0.0,281.94464
-41.25,1.25,281.94162
-41.25,2.5,281.94196
-41.25,3.75,281.90616
-41.25,5.0,281.91513
-41.25,6.25,281.91745
-41.25,7.5,281.94153
-41.25,8.75,281.98703
-41.25,10.0,282.02136
-41.25,11.25,282.12375
-41.25,12.5,282.344
-41.25,13.75,282.588
-41.25,15.0,282.7744
-41.25,16.25,283.16397
-41.25,17.5,283.67477
-41.25,18.75,284.02148
-41.25,20.0,284.29196
-41.25,21.25,284.48322
-41.25,22.5,284.5789
-41.25,23.75,284.55795
-41.25,25.0,284.38876
-41.25,26.25,284.23462
-41.25,27.5,284.1876
-41.25,28.75,284.3097
-41.25,30.0,284.43707
-41.25,31.25,284.39526
-41.25,32.5,284.2344
-41.25,33.75,284.049
-41.25,35.0,284.0074
-41.25,36.25,283.96933
-41.25,37.5,283.87833
-41.25,38.75,283.837
-41.25,40.0,283.82196
-41.25,41.25,283.84805
-41.25,42.5,283.8743
-41.25,43.75,283.86023
-41.25,45.0,283.85822
-41.25,46.25,283.85263
-41.25,47.5,283.7909
-41.25,48.75,283.67294
-41.25,50.0,283.54733
-41.25,51.25,283.45337
-41.25,52.5,283.51248
-41.25,53.75,283.64313
-41.25,55.0,283.72733
-41.25,56.25,283.8426
-41.25,57.5,283.98383
-41.25,58.75,284.0893
-41.25,60.0,284.18033
-41.25,61.25,284.2255
-41.25,62.5,284.27948
-41.25,63.75,284.2933
-41.25,65.0,284.24033
-41.25,66.25,284.1352
-41.25,67.5,284.02487
-41.25,68.75,283.96698
-41.25,70.0,283.939
-41.25,71.25,283.91788
-41.25,72.5,283.86862
-41.25,73.75,283.8257
-41.25,75.0,283.76904
-41.25,76.25,283.67026
-41.25,77.5,283.57465
-41.25,78.75,283.49402
-41.25,80.0,283.43677
-41.25,81.25,283.34235
-41.25,82.5,283.24295
-41.25,83.75,283.154
-41.25,85.0,283.03687
-41.25,86.25,282.94196
-41.25,87.5,282.85825
-41.25,88.75,282.77408
-41.25,90.0,282.69443
-41.25,91.25,282.59366
-41.25,92.5,282.49786
-41.25,93.75,282.40298
-41.25,95.0,282.33716
-41.25,96.25,282.29144
-41.25,97.5,282.2622
-41.25,98.75,282.22137
-41.25,100.0,282.1743
-41.25,101.25,282.1054
-41.25,102.5,282.06854
-41.25,103.75,282.07657
-41.25,105.0,282.04678
-41.25,106.25,282.0347
-41.25,107.5,282.008
-41.25,108.75,281.99026
-41.25,110.0,282.01776
-41.25,111.25,282.0578
-41.25,112.5,282.13788
-41.25,113.75,282.1985
-41.25,115.0,282.2666
-41.25,116.25,282.3049
-41.25,117.5,282.3011
-41.25,118.75,282.30597
-41.25,120.0,282.3128
-41.25,121.25,282.34985
-41.25,122.5,282.3965
-41.25,123.75,282.45233
-41.25,125.0,282.54535
-41.25,126.25,282.6434
-41.25,127.5,282.72833
-41.25,128.75,282.82208
-41.25,130.0,282.92905
-41.25,131.25,283.03442
-41.25,132.5,283.11295
-41.25,133.75,283.19083
-41.25,135.0,283.29575
-41.25,136.25,283.34668
-41.25,137.5,283.4622
-41.25,138.75,283.61026
-41.25,140.0,283.69876
-41.25,141.25,283.90182
-41.25,142.5,283.9711
-41.25,143.75,284.11035
-41.25,145.0,283.6706
-41.25,146.25,279.07422
-41.25,147.5,280.79825
-41.25,148.75,284.11945
-41.25,150.0,284.99933
-41.25,151.25,284.92374
-41.25,152.5,284.88104
-41.25,153.75,284.85345
-41.25,155.0,284.89157
-41.25,156.25,284.92346
-41.25,157.5,285.0725
-41.25,158.75,285.17862
-41.25,160.0,285.24487
-41.25,161.25,285.3689
-41.25,162.5,285.35675
-41.25,163.75,285.4683
-41.25,165.0,285.52444
-41.25,166.25,285.60175
-41.25,167.5,285.44302
-41.25,168.75,285.3815
-41.25,170.0,285.9178
-41.25,171.25,283.9537
-41.25,172.5,279.43613
-41.25,173.75,280.28394
-41.25,175.0,284.87314
-41.25,176.25,284.6425
-41.25,177.5,285.56784
-41.25,178.75,285.70728
-41.25,180.0,285.2815
-41.25,181.25,285.4017
-41.25,182.5,285.14032
-41.25,183.75,284.98535
-41.25,185.0,284.84555
-41.25,186.25,284.63495
-41.25,187.5,284.43362
-41.25,188.75,284.19803
-41.25,190.0,284.03848
-41.25,191.25,283.83023
-41.25,192.5,283.66913
-41.25,193.75,283.49158
-41.25,195.0,283.29868
-41.25,196.25,283.16003
-41.25,197.5,283.0189
-41.25,198.75,282.9489
-41.25,200.0,282.90375
-41.25,201.25,282.86804
-41.25,202.5,282.84952
-41.25,203.75,282.81226
-41.25,205.0,282.8022
-41.25,206.25,282.7167
-41.25,207.5,282.65665
-41.25,208.75,282.6138
-41.25,210.0,282.56323
-41.25,211.25,282.54718
-41.25,212.5,282.4699
-41.25,213.75,282.4212
-41.25,215.0,282.37424
-41.25,216.25,282.32968
-41.25,217.5,282.31775
-41.25,218.75,282.26172
-41.25,220.0,282.2276
-41.25,221.25,282.1642
-41.25,222.5,282.09732
-41.25,223.75,282.10248
-41.25,225.0,282.1126
-41.25,226.25,282.15848
-41.25,227.5,282.16907
-41.25,228.75,282.21802
-41.25,230.0,282.2692
-41.25,231.25,282.27255
-41.25,232.5,282.31302
-41.25,233.75,282.36407
-41.25,235.0,282.4543
-41.25,236.25,282.55664
-41.25,237.5,282.6221
-41.25,238.75,282.6989
-41.25,240.0,282.74423
-41.25,241.25,282.77744
-41.25,242.5,282.8172
-41.25,243.75,282.8549
-41.25,245.0,282.9134
-41.25,246.25,282.9913
-41.25,247.5,283.03546
-41.25,248.75,283.09604
-41.25,250.0,283.1094
-41.25,251.25,283.08047
-41.25,252.5,283.0425
-41.25,253.75,282.9667
-41.25,255.0,282.9197
-41.25,256.25,282.89096
-41.25,257.5,282.87436
-41.25,258.75,282.94077
-41.25,260.0,283.02814
-41.25,261.25,283.08224
-41.25,262.5,283.15637
-41.25,263.75,283.22485
-41.25,265.0,283.2726
-41.25,266.25,283.3554
-41.25,267.5,283.41193
-41.25,268.75,283.41696
-41.25,270.0,283.47443
-41.25,271.25,283.51593
-41.25,272.5,283.55096
-41.25,273.75,283.5875
-41.25,275.0,283.5585
-41.25,276.25,283.582
-41.25,277.5,283.5982
-41.25,278.75,283.60886
-41.25,280.0,283.67072
-41.25,281.25,283.53278
-41.25,282.5,283.60178
-41.25,283.75,283.47855
-41.25,285.0,283.00723
-41.25,286.25,280.9878
-41.25,287.5,275.78094
-41.25,288.75,272.32544
-41.25,290.0,272.49414
-41.25,291.25,274.10522
-41.25,292.5,275.82468
-41.25,293.75,279.3394
-41.25,295.0,281.7164
-41.25,296.25,282.7308
-41.25,297.5,282.8466
-41.25,298.75,282.7535
-41.25,300.0,282.14835
-41.25,301.25,281.33704
-41.25,302.5,280.6238
-41.25,303.75,280.46097
-41.25,305.0,281.26398
-41.25,306.25,282.3989
-41.25,307.5,283.24982
-41.25,308.75,283.70755
-41.25,310.0,283.88513
-41.25,311.25,283.9465
-41.25,312.5,283.90527
-41.25,313.75,283.7444
-41.25,315.0,283.5524
-41.25,316.25,283.37204
-41.25,317.5,283.18433
-41.25,318.75,283.07153
-41.25,320.0,283.00024
-41.25,321.25,282.93658
-41.25,322.5,282.88614
-41.25,323.75,282.82056
-41.25,325.0,282.77277
-41.25,326.25,282.63324
-41.25,327.5,282.57037
-41.25,328.75,282.61536
-41.25,330.0,282.5805
-41.25,331.25,282.56372
-41.25,332.5,282.56378
-41.25,333.75,282.5883
-41.25,335.0,282.60648
-41.25,336.25,282.58032
-41.25,337.5,282.57413
-41.25,338.75,282.46237
-41.25,340.0,282.34357
-41.25,341.25,282.19583
-41.25,342.5,282.09183
-41.25,343.75,282.12778
-41.25,345.0,282.19595
-41.25,346.25,282.3077
-41.25,347.5,282.37064
-41.25,348.75,282.37128
-41.25,350.0,282.35196
-41.25,351.25,282.2715
-41.25,352.5,282.2286
-41.25,353.75,282.1086
-41.25,355.0,282.02325
-41.25,356.25,282.00815
-41.25,357.5,281.94824
-41.25,358.75,281.95166
-42.5,0.0,280.8935
-42.5,1.25,280.9106
-42.5,2.5,280.89188
-42.5,3.75,280.88956
-42.5,5.0,280.90497
-42.5,6.25,280.92047
-42.5,7.5,280.92606
-42.5,8.75,280.9166
-42.5,10.0,280.89636
-42.5,11.25,280.97794
-42.5,12.5,281.1198
-42.5,13.75,281.2209
-42.5,15.0,281.3264
-42.5,16.25,281.6125
-42.5,17.5,281.99454
-42.5,18.75,282.32306
-42.5,20.0,282.56665
-42.5,21.25,282.7625
-42.5,22.5,282.89233
-42.5,23.75,282.92706
-42.5,25.0,282.83636
-42.5,26.25,282.74496
-42.5,27.5,282.6963
-42.5,28.75,282.68512
-42.5,30.0,282.64008
-42.5,31.25,282.51413
-42.5,32.5,282.38248
-42.5,33.75,282.2067
-42.5,35.0,282.05923
-42.5,36.25,281.9402
-42.5,37.5,281.84427
-42.5,38.75,281.8097
-42.5,40.0,281.80652
-42.5,41.25,281.79803
-42.5,42.5,281.77347
-42.5,43.75,281.72086
-42.5,45.0,281.67935
-42.5,46.25,281.59772
-42.5,47.5,281.4789
-42.5,48.75,281.3602
-42.5,50.0,281.29865
-42.5,51.25,281.29526
-42.5,52.5,281.3251
-42.5,53.75,281.3885
-42.5,55.0,281.5317
-42.5,56.25,281.79648
-42.5,57.5,282.22647
-42.5,58.75,282.55676
-42.5,60.0,282.79578
-42.5,61.25,282.98184
-42.5,62.5,283.12265
-42.5,63.75,283.19376
-42.5,65.0,283.14722
-42.5,66.25,282.95966
-42.5,67.5,282.80884
-42.5,68.75,282.8051
-42.5,70.0,282.82822
-42.5,71.25,282.83533
-42.5,72.5,282.83313
-42.5,73.75,282.82794
-42.5,75.0,282.79794
-42.5,76.25,282.72626
-42.5,77.5,282.65054
-42.5,78.75,282.59845
-42.5,80.0,282.5533
-42.5,81.25,282.47977
-42.5,82.5,282.40796
-42.5,83.75,282.31915
-42.5,85.0,282.23697
-42.5,86.25,282.17432
-42.5,87.5,282.1166
-42.5,88.75,282.0608
-42.5,90.0,281.98322
-42.5,91.25,281.85812
-42.5,92.5,281.76822
-42.5,93.75,281.6701
-42.5,95.0,281.60742
-42.5,96.25,281.57794
-42.5,97.5,281.5489
-42.5,98.75,281.5062
-42.5,100.0,281.46735
-42.5,101.25,281.4136
-42.5,102.5,281.39194
-42.5,103.75,281.37637
-42.5,105.0,281.36087
-42.5,106.25,281.35516
-42.5,107.5,281.35718
-42.5,108.75,281.36926
-42.5,110.0,281.397
-42.5,111.25,281.4321
-42.5,112.5,281.50433
-42.5,113.75,281.56836
-42.5,115.0,281.6277
-42.5,116.25,281.66074
-42.5,117.5,281.68967
-42.5,118.75,281.7233
-42.5,120.0,281.75345
-42.5,121.25,281.77655
-42.5,122.5,281.80634
-42.5,123.75,281.83725
-42.5,125.0,281.9205
-42.5,126.25,282.0068
-42.5,127.5,282.1053
-42.5,128.75,282.231
-42.5,130.0,282.3691
-42.5,131.25,282.50293
-42.5,132.5,282.61856
-42.5,133.75,282.68866
-42.5,135.0,282.72906
-42.5,136.25,282.8396
-42.5,137.5,282.90384
-42.5,138.75,282.99326
-42.5,140.0,283.12943
-42.5,141.25,283.2114
-42.5,142.5,283.47397
-42.5,143.75,283.6841
-42.5,145.0,282.50073
-42.5,146.25,278.26593
-42.5,147.5,279.3484
-42.5,148.75,284.10858
-42.5,150.0,284.46844
-42.5,151.25,284.4586
-42.5,152.5,284.4434
-42.5,153.75,284.4047
-42.5,155.0,284.38055
-42.5,156.25,284.46875
-42.5,157.5,284.56464
-42.5,158.75,284.69336
-42.5,160.0,284.77625
-42.5,161.25,284.81998
-42.5,162.5,284.92972
-42.5,163.75,285.00797
-42.5,165.0,284.98993
-42.5,166.25,285.01724
-42.5,167.5,285.23532
-42.5,168.75,285.17334
-42.5,170.0,283.7553
-42.5,171.25,277.4051
-42.5,172.5,276.50296
-42.5,173.75,281.79105
-42.5,175.0,284.14386
-42.5,176.25,284.71408
-42.5,177.5,284.49316
-42.5,178.75,284.629
-42.5,180.0,284.54877
-42.5,181.25,284.51636
-42.5,182.5,284.32147
-42.5,183.75,284.28766
-42.5,185.0,284.20023
-42.5,186.25,284.0516
-42.5,187.5,283.8569
-42.5,188.75,283.59097
-42.5,190.0,283.3791
-42.5,191.25,283.13892
-42.5,192.5,282.9598
-42.5,193.75,282.7731
-42.5,195.0,282.59796
-42.5,196.25,282.45728
-42.5,197.5,282.35858
-42.5,198.75,282.28955
-42.5,200.0,282.22452
-42.5,201.25,282.14786
-42.5,202.5,282.13443
-42.5,203.75,282.0857
-42.5,205.0,282.0522
-42.5,206.25,281.9729
-42.5,207.5,281.9175
-42.5,208.75,281.8751
-42.5,210.0,281.8267
-42.5,211.25,281.78665
-42.5,212.5,281.74808
-42.5,213.75,281.71835
-42.5,215.0,281.67856
-42.5,216.25,281.62817
-42.5,217.5,281.58353
-42.5,218.75,281.5134
-42.5,220.0,281.44766
-42.5,221.25,281.39725
-42.5,222.5,281.3495
-42.5,223.75,281.3342
-42.5,225.0,281.30176
-42.5,226.25,281.3295
-42.5,227.5,281.3531
-42.5,228.75,281.39032
-42.5,230.0,281.43573
-42.5,231.25,281.46484
-42.5,232.5,281.49374
-42.5,233.75,281.55618
-42.5,235.0,281.63046
-42.5,236.25,281.72263
-42.5,237.5,281.7699
-42.5,238.75,281.83725
-42.5,240.0,281.8984
-42.5,241.25,281.94675
-42.5,242.5,281.99792
-42.5,243.75,282.04517
-42.5,245.0,282.08356
-42.5,246.25,282.1568
-42.5,247.5,282.22318
-42.5,248.75,282.29318
-42.5,250.0,282.31302
-42.5,251.25,282.29218
-42.5,252.5,282.25977
-42.5,253.75,282.20694
-42.5,255.0,282.15985
-42.5,256.25,282.1589
-42.5,257.5,282.17554
-42.5,258.75,282.2307
-42.5,260.0,282.3166
-42.5,261.25,282.38327
-42.5,262.5,282.43997
-42.5,263.75,282.49033
-42.5,265.0,282.549
-42.5,266.25,282.6151
-42.5,267.5,282.67792
-42.5,268.75,282.74524
-42.5,270.0,282.77753
-42.5,271.25,282.7923
-42.5,272.5,282.8285
-42.5,273.75,282.84048
-42.5,275.0,282.8663
-42.5,276.25,282.8814
-42.5,277.5,282.89465
-42.5,278.75,282.94095
-42.5,280.0,282.96762
-42.5,281.25,282.98087
-42.5,282.5,283.07257
-42.5,283.75,282.76614
-42.5,285.0,282.9445
-42.5,286.25,281.73428
-42.5,287.5,274.23978
-42.5,288.75,271.95468
-42.5,290.0,271.33368
-42.5,291.25,274.1592
-42.5,292.5,276.04953
-42.5,293.75,279.3209
-42.5,295.0,280.9761
-42.5,296.25,282.81467
-42.5,297.5,282.519
-42.5,298.75,281.92526
-42.5,300.0,281.1777
-42.5,301.25,280.3775
-42.5,302.5,279.8917
-42.5,303.75,279.91342
-42.5,305.0,280.52863
-42.5,306.25,281.3371
-42.5,307.5,281.9809
-42.5,308.75,282.34158
-42.5,310.0,282.51364
-42.5,311.25,282.60645
-42.5,312.5,282.6342
-42.5,313.75,282.56958
-42.5,315.0,282.45624
-42.5,316.25,282.3375
-42.5,317.5,282.18784
-42.5,318.75,282.0259
-42.5,320.0,281.87714
-42.5,321.25,281.7754
-42.5,322.5,281.7268
-42.5,323.75,281.6978
-42.5,325.0,281.63956
-42.5,326.25,281.52145
-42.5,327.5,281.46695
-42.5,328.75,281.47482
-42.5,330.0,281.45776
-42.5,331.25,281.40613
-42.5,332.5,281.39032
-42.5,333.75,281.42264
-42.5,335.0,281.44424
-42.5,336.25,281.45053
-42.5,337.5,281.50626
-42.5,338.75,281.43484
-42.5,340.0,281.32535
-42.5,341.25,281.1686
-42.5,342.5,281.0525
-42.5,343.75,281.02042
-42.5,345.0,281.10098
-42.5,346.25,281.27875
-42.5,347.5,281.4257
-42.5,348.75,281.46347
-42.5,350.0,281.44473
-42.5,351.25,281.33942
-42.5,352.5,281.23776
-42.5,353.75,281.1191
-42.5,355.0,281.00137
-42.5,356.25,280.9105
-42.5,357.5,280.8609
-42.5,358.75,280.87503
-43.75,0.0,279.68292
-43.75,1.25,279.73984
-43.75,2.5,279.758
-43.75,3.75,279.773
-43.75,5.0,279.79828
-43.75,6.25,279.8247
-43.75,7.5,279.85626
-43.75,8.75,279.8865
-43.75,10.0,279.86514
-43.75,11.25,279.84686
-43.75,12.5,279.81198
-43.75,13.75,279.8237
-43.75,15.0,279.92004
-43.75,16.25,280.09818
-43.75,17.5,280.30417
-43.75,18.75,280.51855
-43.75,20.0,280.7627
-43.75,21.25,281.0179
-43.75,22.5,281.2083
-43.75,23.75,281.30576
-43.75,25.0,281.31
-43.75,26.25,281.23373
-43.75,27.5,281.12247
-43.75,28.75,281.04135
-43.75,30.0,280.98987
-43.75,31.25,280.92297
-43.75,32.5,280.84042
-43.75,33.75,280.67316
-43.75,35.0,280.47073
-43.75,36.25,280.31216
-43.75,37.5,280.17456
-43.75,38.75,280.0899
-43.75,40.0,280.05527
-43.75,41.25,280.01788
-43.75,42.5,279.9271
-43.75,43.75,279.79657
-43.75,45.0,279.68234
-43.75,46.25,279.51978
-43.75,47.5,279.38986
-43.75,48.75,279.31644
-43.75,50.0,279.3237
-43.75,51.25,279.38043
-43.75,52.5,279.4295
-43.75,53.75,279.4628
-43.75,55.0,279.56805
-43.75,56.25,279.8494
-43.75,57.5,280.38272
-43.75,58.75,280.80392
-43.75,60.0,281.1084
-43.75,61.25,281.3723
-43.75,62.5,281.5791
-43.75,63.75,281.64682
-43.75,65.0,281.52737
-43.75,66.25,281.29837
-43.75,67.5,281.22015
-43.75,68.75,281.30884
-43.75,70.0,281.41315
-43.75,71.25,281.47916
-43.75,72.5,281.5361
-43.75,73.75,281.6062
-43.75,75.0,281.64926
-43.75,76.25,281.62082
-43.75,77.5,281.5653
-43.75,78.75,281.5049
-43.75,80.0,281.47122
-43.75,81.25,281.436
-43.75,82.5,281.38934
-43.75,83.75,281.33728
-43.75,85.0,281.29266
-43.75,86.25,281.26108
-43.75,87.5,281.237
-43.75,88.75,281.20663
-43.75,90.0,281.14618
-43.75,91.25,281.06262
-43.75,92.5,280.9529
-43.75,93.75,280.8417
-43.75,95.0,280.7665
-43.75,96.25,280.71768
-43.75,97.5,280.68475
-43.75,98.75,280.6635
-43.75,100.0,280.6261
-43.75,101.25,280.60202
-43.75,102.5,280.58237
-43.75,103.75,280.56705
-43.75,105.0,280.58554
-43.75,106.25,280.59607
-43.75,107.5,280.60544
-43.75,108.75,280.6333
-43.75,110.0,280.6803
-43.75,111.25,280.74487
-43.75,112.5,280.8204
-43.75,113.75,280.90265
-43.75,115.0,280.99405
-43.75,116.25,281.0703
-43.75,117.5,281.14148
-43.75,118.75,281.20004
-43.75,120.0,281.2432
-43.75,121.25,281.27542
-43.75,122.5,281.28912
-43.75,123.75,281.34125
-43.75,125.0,281.43314
-43.75,126.25,281.50275
-43.75,127.5,281.59106
-43.75,128.75,281.69647
-43.75,130.0,281.8179
-43.75,131.25,281.94012
-43.75,132.5,282.04886
-43.75,133.75,282.15378
-43.75,135.0,282.19772
-43.75,136.25,282.30118
-43.75,137.5,282.37308
-43.75,138.75,282.43356
-43.75,140.0,282.57648
-43.75,141.25,282.64276
-43.75,142.5,282.80734
-43.75,143.75,283.15372
-43.75,145.0,282.92014
-43.75,146.25,282.5434
-43.75,147.5,283.04544
-43.75,148.75,283.95477
-43.75,150.0,283.97824
-43.75,151.25,283.96454
-43.75,152.5,283.96603
-43.75,153.75,283.87265
-43.75,155.0,283.89966
-43.75,156.25,283.97223
-43.75,157.5,284.03143
-43.75,158.75,284.15237
-43.75,160.0,284.22757
-43.75,161.25,284.27692
-43.75,162.5,284.3459
-43.75,163.75,284.38782
-43.75,165.0,284.50995
-43.75,166.25,284.54935
-43.75,167.5,283.7564
-43.75,168.75,282.73547
-43.75,170.0,276.44608
-43.75,171.25,277.09106
-43.75,172.5,278.65015
-43.75,173.75,282.18622
-43.75,175.0,283.43378
-43.75,176.25,283.37283
-43.75,177.5,283.22708
-43.75,178.75,283.2751
-43.75,180.0,283.20206
-43.75,181.25,283.25137
-43.75,182.5,283.24564
-43.75,183.75,283.30276
-43.75,185.0,283.3646
-43.75,186.25,283.34824
-43.75,187.5,283.19598
-43.75,188.75,282.94492
-43.75,190.0,282.73825
-43.75,191.25,282.487
-43.75,192.5,282.32672
-43.75,193.75,282.14856
-43.75,195.0,282.00424
-43.75,196.25,281.89465
-43.75,197.5,281.80457
-43.75,198.75,281.725
-43.75,200.0,281.6461
-43.75,201.25,281.55664
-43.75,202.5,281.5407
-43.75,203.75,281.4666
-43.75,205.0,281.39783
-43.75,206.25,281.30548
-43.75,207.5,281.23328
-43.75,208.75,281.17813
-43.75,210.0,281.1276
-43.75,211.25,281.08847
-43.75,212.5,281.06207
-43.75,213.75,281.04282
-43.75,215.0,281.00772
-43.75,216.25,280.9348
-43.75,217.5,280.8906
-43.75,218.75,280.8267
-43.75,220.0,280.7579
-43.75,221.25,280.71518
-43.75,222.5,280.6961
-43.75,223.75,280.6865
-43.75,225.0,280.66046
-43.75,226.25,280.643
-43.75,227.5,280.63974
-43.75,228.75,280.66046
-43.75,230.0,280.6971
-43.75,231.25,280.7264
-43.75,232.5,280.76587
-43.75,233.75,280.83914
-43.75,235.0,280.90082
-43.75,236.25,280.95618
-43.75,237.5,280.98993
-43.75,238.75,281.01697
-43.75,240.0,281.0674
-43.75,241.25,281.1126
-43.75,242.5,281.16925
-43.75,243.75,281.23914
-43.75,245.0,281.2984
-43.75,246.25,281.36023
-43.75,247.5,281.45813
-43.75,248.75,281.5192
-43.75,250.0,281.5653
-43.75,251.25,281.57516
-43.75,252.5,281.55362
-43.75,253.75,281.52838
-43.75,255.0,281.5082
-43.75,256.25,281.49536
-43.75,257.5,281.5276
-43.75,258.75,281.5831
-43.75,260.0,281.61676
-43.75,261.25,281.6907
-43.75,262.5,281.74677
-43.75,263.75,281.79462
-43.75,265.0,281.85098
-43.75,266.25,281.91318
-43.75,267.5,281.9754
-43.75,268.75,282.04532
-43.75,270.0,282.07495
-43.75,271.25,282.10873
-43.75,272.5,282.1143
-43.75,273.75,282.15704
-43.75,275.0,282.20538
-43.75,276.25,282.21594
-43.75,277.5,282.23648
-43.75,278.75,282.3013
-43.75,280.0,282.29865
-43.75,281.25,282.40994
-43.75,282.5,282.41318
-43.75,283.75,282.2559
-43.75,285.0,282.1517
-43.75,286.25,281.00946
-43.75,287.5,273.75327
-43.75,288.75,271.63358
-43.75,290.0,272.46878
-43.75,291.25,275.50198
-43.75,292.5,277.2102
-43.75,293.75,279.4349
-43.75,295.0,281.85013
-43.75,296.25,282.00635
-43.75,297.5,281.63278
-43.75,298.75,280.9729
-43.75,300.0,280.25302
-43.75,301.25,279.62354
-43.75,302.5,279.4503
-43.75,303.75,279.6922
-43.75,305.0,280.09378
-43.75,306.25,280.60397
-43.75,307.5,281.03702
-43.75,308.75,281.2981
-43.75,310.0,281.4457
-43.75,311.25,281.5218
-43.75,312.5,281.5164
-43.75,313.75,281.47693
-43.75,315.0,281.41904
-43.75,316.25,281.32452
-43.75,317.5,281.23065
-43.75,318.75,281.08313
-43.75,320.0,280.9344
-43.75,321.25,280.8188
-43.75,322.5,280.74042
-43.75,323.75,280.69315
-43.75,325.0,280.65558
-43.75,326.25,280.53296
-43.75,327.5,280.43033
-43.75,328.75,280.4209
-43.75,330.0,280.39114
-43.75,331.25,280.30444
-43.75,332.5,280.2393
-43.75,333.75,280.24173
-43.75,335.0,280.27835
-43.75,336.25,280.3253
-43.75,337.5,280.3625
-43.75,338.75,280.3186
-43.75,340.0,280.24683
-43.75,341.25,280.08807
-43.75,342.5,279.9212
-43.75,343.75,279.81726
-43.75,345.0,279.8384
-43.75,346.25,280.00354
-43.75,347.5,280.2142
-43.75,348.75,280.32538
-43.75,350.0,280.3299
-43.75,351.25,280.26837
-43.75,352.5,280.16855
-43.75,353.75,280.05273
-43.75,355.0,279.9136
-43.75,356.25,279.77036
-43.75,357.5,279.68237
-43.75,358.75,279.68475
-45.0,0.0,278.39032
-45.0,1.25,278.42947
-45.0,2.5,278.46844
-45.0,3.75,278.49808
-45.0,5.0,278.5369
-45.0,6.25,278.5827
-45.0,7.5,278.64868
-45.0,8.75,278.74405
-45.0,10.0,278.81235
-45.0,11.25,278.78918
-45.0,12.5,278.64157
-45.0,13.75,278.55997
-45.0,15.0,278.59158
-45.0,16.25,278.66223
-45.0,17.5,278.72928
-45.0,18.75,278.81876
-45.0,20.0,278.97882
-45.0,21.25,279.2052
-45.0,22.5,279.42603
-45.0,23.75,279.56882
-45.0,25.0,279.62292
-45.0,26.25,279.58054
-45.0,27.5,279.4858
-45.0,28.75,279.42984
-45.0,30.0,279.45267
-45.0,31.25,279.5023
-45.0,32.5,279.49252
-45.0,33.75,279.3878
-45.0,35.0,279.23373
-45.0,36.25,279.0584
-45.0,37.5,278.91876
-45.0,38.75,278.82675
-45.0,40.0,278.76724
-45.0,41.25,278.70673
-45.0,42.5,278.61176
-45.0,43.75,278.48245
-45.0,45.0,278.3882
-45.0,46.25,278.25812
-45.0,47.5,278.14044
-45.0,48.75,278.07983
-45.0,50.0,278.05887
-45.0,51.25,278.05716
-45.0,52.5,278.0587
-45.0,53.75,278.06564
-45.0,55.0,278.11862
-45.0,56.25,278.31424
-45.0,57.5,278.67148
-45.0,58.75,278.9925
-45.0,60.0,279.29434
-45.0,61.25,279.54333
-45.0,62.5,279.69702
-45.0,63.75,279.70337
-45.0,65.0,279.55176
-45.0,66.25,279.3585
-45.0,67.5,279.35156
-45.0,68.75,279.48666
-45.0,70.0,279.62527
-45.0,71.25,279.75833
-45.0,72.5,279.93964
-45.0,73.75,280.15274
-45.0,75.0,280.3082
-45.0,76.25,280.3485
-45.0,77.5,280.33102
-45.0,78.75,280.25406
-45.0,80.0,280.20306
-45.0,81.25,280.2054
-45.0,82.5,280.2371
-45.0,83.75,280.27954
-45.0,85.0,280.30478
